accepted_count,coverage,accepted_accuracy,risk,confidence
349,0.5109809663250366,0.5358166189111748,0.4641833810888252,0.8281406164169312
350,0.5124450951683748,0.5342857142857143,0.46571428571428575,0.827377200126648
351,0.513909224011713,0.5327635327635327,0.4672364672364673,0.8264025449752808
352,0.5153733528550513,0.5340909090909091,0.46590909090909094,0.8262364864349365
353,0.5168374816983895,0.5354107648725213,0.46458923512747874,0.824323832988739
354,0.5183016105417276,0.5338983050847458,0.4661016949152542,0.8233018517494202
355,0.5197657393850659,0.532394366197183,0.46760563380281694,0.8220822811126709
356,0.5212298682284041,0.5308988764044944,0.4691011235955056,0.8217689990997314
357,0.5226939970717424,0.5294117647058824,0.47058823529411764,0.8215492963790894
358,0.5241581259150805,0.5279329608938548,0.4720670391061452,0.8215014934539795
359,0.5256222547584187,0.5264623955431755,0.47353760445682447,0.8204203844070435
360,0.527086383601757,0.525,0.475,0.8194555044174194
361,0.5285505124450952,0.5263157894736842,0.4736842105263158,0.8184539675712585
362,0.5300146412884333,0.5276243093922652,0.47237569060773477,0.8182582855224609
363,0.5314787701317716,0.5261707988980716,0.4738292011019284,0.8175363540649414
364,0.5329428989751098,0.5247252747252747,0.47527472527472525,0.8164789080619812
365,0.5344070278184481,0.5232876712328767,0.47671232876712333,0.8156035542488098
366,0.5358711566617862,0.5218579234972678,0.4781420765027322,0.8150611519813538
367,0.5373352855051244,0.5204359673024523,0.47956403269754766,0.8149157762527466
368,0.5387994143484627,0.5190217391304348,0.4809782608695652,0.8147097826004028
369,0.5402635431918009,0.5176151761517616,0.48238482384823844,0.8145690560340881
370,0.541727672035139,0.5162162162162162,0.48378378378378384,0.8140432834625244
371,0.5431918008784773,0.5175202156334232,0.4824797843665768,0.8139072060585022
372,0.5446559297218155,0.5188172043010753,0.48118279569892475,0.8136752843856812
373,0.5461200585651538,0.517426273458445,0.48257372654155495,0.8131884336471558
374,0.5475841874084919,0.5187165775401069,0.4812834224598931,0.8101938962936401
375,0.5490483162518301,0.5173333333333333,0.4826666666666667,0.8090049624443054
376,0.5505124450951684,0.5186170212765957,0.4813829787234043,0.808843195438385
377,0.5519765739385066,0.519893899204244,0.480106100795756,0.8068051934242249
378,0.5534407027818448,0.5185185185185185,0.4814814814814815,0.8067310452461243
